order_id,customer_id,customer_name,gender,age,country,city,product_category,product_name,quantity,price,discount,order_date,delivery_days,payment_method,order_status,rating,review_text
8902,1197,Grace,Male,23,France,Mumbai,Furniture,Novel,5,1253.86,0,2023-01-06,8,,Cancelled,1,Bad
5576,3194,Grace,Male,34,Germany,Toronto,Furniture,Pizza,2,414.73,,2021-07-13,1,Credit Card,Returned,5,Excellent
5531,2598,Charlie,F,36,Germany,London,Books,Laptop,,472.69,20,2022-12-05,2,Net Banking,Pending,5,Excellent
12937,2600,David,Female,66,India,New York,Food,Phone,6,1202.12,0,2021-06-26,2,Debit Card,Cancelled,2,
4414,7866,Eva,Male,34,Canada,Paris,Clothing,Pizza,,1391.43,20,2023-02-14,13,Debit Card,Pending,,Good
3749,4692,Bob,,66,,,Food,Pizza,5,408.52,15,2023-01-14,12,Net Banking,,3,Good
13546,4865,Alice,Female,20,,,Food,Laptop,4,1184.73,15,2021-05-26,2,Cash,Delivered,4,
12972,1683,,F,63,,New York,Books,Shirt,8,864.07,15,2021-12-13,11,Credit Card,Cancelled,1,Good
664,4083,Alice,M,51,India,London,Clothing,Laptop,8,335.18,5,2021-07-09,10,UPI,Pending,,Average
1999,4989,Bob,F,21,USA,Paris,Clothing,Novel,8,208.01,15,2023-01-08,,Credit Card,Cancelled,1,Good
7995,1332,Eva,Female,40,France,Berlin,Food,,5,1557.57,10,2021-09-22,8,Net Banking,Delivered,3,Excellent
11638,6339,Frank,M,35,Canada,Berlin,Food,Chair,6,605.71,0,2022-08-04,12,Net Banking,,5,Good
11936,6517,,F,51,Canada,Mumbai,,Shirt,3,271.8,,2022-09-27,7,UPI,Returned,3,Poor
13920,6461,Charlie,F,46,India,Paris,,,6,1284.03,20,2022-08-12,10,Net Banking,Returned,2,Good
1496,6917,Frank,Female,61,India,,,Pizza,3,691.83,,2022-11-06,,Cash,Returned,4,
3305,7655,,Male,32,France,Paris,Furniture,Pizza,8,81.11,15,2022-01-23,4,Cash,Pending,,Bad
3764,7315,Grace,,62,UK,Mumbai,Food,Phone,9,1888.37,,2023-03-17,13,Cash,Pending,,Bad
5233,6587,Bob,F,28,USA,Toronto,Electronics,Novel,5,1346.74,0,2022-02-08,7,UPI,,,Bad
1854,2771,Charlie,,56,Canada,New York,Furniture,Novel,9,386.46,5,2022-09-14,13,Cash,Returned,1,Excellent
13809,7106,Eva,Female,26,UK,Mumbai,Electronics,,8,102.66,15,2022-01-13,4,Cash,Delivered,3,Good
6586,7707,David,Female,64,France,Toronto,Food,,8,987.91,0,2022-08-27,3,Cash,,3,
12852,7655,David,Male,52,Canada,Paris,Food,Shirt,2,1991.87,20,2021-12-25,8,Debit Card,Returned,3,
1292,6308,,M,27,Canada,Toronto,Books,Shirt,8,746.25,15,2021-07-03,4,UPI,Returned,5,Excellent
3582,6239,,,57,Germany,Berlin,,,5,1760.3,10,2023-03-09,6,UPI,,,Good
11650,5200,Frank,F,55,Canada,New York,Food,,6,1428.91,,2022-10-09,7,Cash,Pending,,Excellent
7555,3721,Eva,M,46,USA,Toronto,Books,,9,518.23,15,2021-10-21,12,Net Banking,Returned,3,
7281,1806,Charlie,,63,France,,,Shirt,2,92.65,0,2021-05-21,2,,Cancelled,5,Average
1637,2064,,,23,France,Paris,,Novel,,1765.94,5,2022-07-05,7,,Delivered,5,Bad
3697,1888,,M,36,Canada,,Books,Chair,1,1617.97,15,2022-07-29,3,,Returned,1,Bad
11192,3923,Frank,M,43,USA,London,Clothing,Laptop,2,1415.33,,2022-08-23,1,UPI,Cancelled,2,Poor
11345,7820,Bob,Male,26,UK,,Books,Novel,2,1957.11,10,2022-06-26,13,UPI,Returned,4,Average
699,1320,Frank,F,58,Germany,Berlin,Clothing,Chair,8,1881.28,5,2021-06-11,4,Net Banking,Pending,4,Poor
10353,4957,Eva,F,69,UK,Berlin,Clothing,Novel,7,390.34,10,2021-05-24,,Cash,Returned,5,Excellent
12290,3382,Grace,F,65,India,Mumbai,Furniture,Laptop,2,1053.02,5,2023-03-02,2,Debit Card,Returned,3,Average
4738,4231,Eva,M,62,UK,Paris,Clothing,Shirt,2,418.66,15,2022-08-08,13,Credit Card,Pending,,
14556,3311,David,Male,30,India,Paris,,Chair,9,1782.48,0,2021-06-26,4,Net Banking,Delivered,3,Poor
13878,4601,Bob,Female,43,USA,,Furniture,Shirt,2,88.32,5,2021-09-03,1,Credit Card,Delivered,5,Average
855,2500,David,Male,61,Canada,,Furniture,Laptop,9,1403.03,5,2021-08-28,11,,Returned,2,Poor
8165,7495,Charlie,M,,India,Mumbai,Furniture,Novel,6,1353.59,20,2021-02-12,14,Net Banking,Delivered,2,Poor
5856,2568,Charlie,Male,37,France,Paris,,Pizza,1,445.49,15,2022-06-21,13,Debit Card,Delivered,1,Bad
7393,6892,Alice,M,19,Canada,Paris,Food,Laptop,,1845.07,,2023-03-27,4,,Returned,4,Bad
6529,4281,Eva,,21,Canada,Toronto,Books,,6,1188.56,15,2022-04-05,12,Debit Card,Delivered,4,Good
11667,2519,Bob,,24,,Berlin,,Laptop,1,1819.81,10,2022-05-09,11,Cash,Delivered,4,Good
13950,2918,Bob,Female,36,Canada,New York,Books,Phone,6,935.25,,2021-02-23,14,Credit Card,Pending,5,
5250,5089,David,,52,,London,Electronics,Chair,1,1620.32,0,2021-01-10,12,Debit Card,Delivered,1,Good
5173,2865,Frank,Female,28,India,London,Electronics,Phone,6,1628.02,0,2023-01-29,14,UPI,Delivered,5,Bad
1708,2405,Frank,F,36,France,New York,Food,Pizza,,1327.76,15,2023-06-12,12,Debit Card,Returned,4,Average
10970,3723,David,M,49,France,London,Clothing,Chair,3,856.51,20,2021-06-07,10,Cash,Cancelled,,Bad
5792,6600,Grace,F,31,UK,New York,,,6,1807.99,0,2021-07-16,13,Debit Card,Delivered,1,Bad
9926,7055,Frank,F,66,Canada,Paris,Electronics,Phone,3,1666.21,10,2022-12-21,11,,Pending,5,Bad
5536,1004,Bob,Female,22,Canada,Mumbai,,Chair,,464.98,15,2022-11-26,5,Net Banking,Returned,4,Bad
14583,7177,,M,42,Germany,Toronto,,Phone,6,861.64,20,2023-02-13,2,Net Banking,,1,Bad
4932,2168,,Female,31,Canada,Paris,Electronics,Shirt,6,285.77,,2022-07-29,5,Credit Card,Cancelled,1,Excellent
3511,3398,,Male,56,UK,,,Laptop,7,56.35,0,2021-06-19,10,Net Banking,Cancelled,3,
203,3630,David,F,29,,Mumbai,Furniture,Laptop,6,158.62,20,2021-05-21,1,Credit Card,,5,Bad
11448,7608,,M,66,,,,Laptop,6,200.84,5,2022-08-29,12,Credit Card,Returned,2,Bad
4219,1347,Frank,F,37,,New York,,Pizza,6,699.14,20,2022-11-02,,Credit Card,,2,Bad
12689,6861,Alice,Male,,UK,,Electronics,Shirt,9,1853.0,5,2021-02-20,7,,Cancelled,5,Good
8959,5220,Eva,Male,35,,Paris,,,7,1177.06,10,2021-09-27,6,UPI,Returned,1,Excellent
4390,2813,Alice,M,18,France,,Books,Pizza,8,1760.03,0,2021-05-05,13,Credit Card,,3,Excellent
2328,4342,Frank,M,60,Germany,New York,Furniture,Novel,2,99.33,5,2021-05-06,,Net Banking,Pending,5,Excellent
8005,7500,Charlie,Male,21,France,Toronto,Food,Chair,3,1267.77,5,2021-01-29,14,Net Banking,Delivered,,
2932,3574,Bob,F,29,Canada,Toronto,Food,Chair,2,1044.13,15,2022-07-13,4,Debit Card,Cancelled,,Average
7778,4825,Alice,,43,Germany,,Food,Pizza,5,324.41,0,2021-10-08,1,Debit Card,,2,Bad
198,5593,Alice,F,49,India,Berlin,Furniture,Phone,8,438.06,0,2021-04-09,14,Net Banking,Returned,2,Poor
7126,6272,David,,54,,,Electronics,Pizza,5,308.95,5,2022-05-21,7,,Cancelled,3,
1931,1052,David,Female,32,France,Toronto,Electronics,Chair,2,481.93,,2023-03-21,13,UPI,Returned,4,Bad
11775,1148,David,M,69,UK,Toronto,Books,Shirt,2,8.03,5,2022-02-23,7,Cash,Pending,3,Average
6288,1502,Frank,Male,52,France,New York,Furniture,Shirt,,633.23,15,2023-04-06,11,Credit Card,Cancelled,,Poor
8801,1869,Grace,Female,43,USA,Toronto,Furniture,Phone,2,1961.76,5,2021-04-26,13,Debit Card,Delivered,2,Bad
11465,4521,Grace,F,32,USA,Paris,Books,Phone,4,1256.86,10,2022-04-21,10,Net Banking,Delivered,1,Average
9340,5314,,,25,USA,Mumbai,Electronics,Phone,,1080.89,15,2023-02-12,4,Credit Card,,2,Average
4283,4871,Charlie,M,45,UK,Berlin,Electronics,Phone,5,1099.21,,2021-03-29,7,Debit Card,Cancelled,2,Poor
11590,2300,Alice,,47,UK,Paris,Clothing,Chair,6,1201.85,15,2021-02-25,13,Credit Card,Pending,,
2512,3499,Eva,F,60,,Paris,Clothing,Novel,7,1481.77,5,2021-07-10,4,Credit Card,Pending,,Excellent
9987,7226,,F,61,USA,Paris,,Pizza,8,1593.01,20,2021-07-12,6,,Cancelled,5,Average
660,5033,,Male,20,Canada,,Clothing,Laptop,5,63.43,5,2022-02-14,2,Cash,,3,Poor
2812,4289,David,Female,23,,Berlin,Clothing,Novel,3,377.09,5,2021-02-16,11,Credit Card,Cancelled,3,
7099,5833,Charlie,M,48,UK,Paris,,,5,335.08,5,2023-05-10,13,Debit Card,,2,Poor
14244,4853,Frank,Male,43,Canada,Toronto,Electronics,,1,762.16,10,2023-04-20,13,Credit Card,Delivered,1,Average
6547,7670,,,25,UK,Mumbai,Food,Shirt,7,535.0,20,2023-02-28,5,,,5,Poor
9562,3451,Charlie,Female,56,UK,Toronto,Furniture,Laptop,8,1638.1,20,2022-11-13,11,Credit Card,Cancelled,3,Excellent
1987,5385,David,M,46,USA,Paris,Clothing,,6,824.51,15,2021-08-17,2,UPI,,5,Poor
13823,7563,Bob,,34,India,London,Food,Phone,6,1682.09,10,2021-06-23,,Cash,Pending,4,Excellent
8339,1338,,M,33,Canada,New York,Clothing,Laptop,9,1431.29,0,2022-03-19,13,UPI,Pending,4,Bad
11412,3824,Alice,M,66,Canada,,Books,Phone,7,882.11,0,2023-03-12,11,Credit Card,Returned,1,Average
2912,7854,David,Female,62,,London,Clothing,Novel,8,1915.89,10,2023-04-08,14,Credit Card,Cancelled,5,Average
1735,2693,Eva,,21,India,Toronto,Books,Novel,6,1581.42,5,2023-05-09,4,Net Banking,,3,Poor
1844,6964,Alice,Male,27,Germany,Mumbai,,Pizza,5,1406.24,0,2021-03-18,7,Debit Card,Pending,,Bad
8681,1986,Charlie,Male,33,France,Mumbai,Furniture,Novel,7,1567.35,5,2021-08-21,2,,Cancelled,2,Good
2977,6054,Grace,Male,36,India,New York,Clothing,Chair,4,841.44,10,2021-03-26,3,Debit Card,Cancelled,4,Good
1960,4490,Eva,M,56,Germany,Mumbai,Books,Shirt,,226.32,5,2023-06-01,,Debit Card,Returned,4,Excellent
5760,6326,Alice,F,67,India,Mumbai,Furniture,Pizza,5,825.45,10,2021-07-13,8,,Returned,,Average
6695,3733,,Female,30,USA,Paris,Clothing,Phone,6,1033.52,,2022-03-31,2,Net Banking,Returned,,Good
2386,4767,,Male,21,,New York,,Pizza,9,217.63,15,2023-01-31,14,Credit Card,Returned,1,Excellent
11112,6384,Eva,Female,49,Germany,,Clothing,Chair,2,743.79,0,2022-10-23,2,,Delivered,3,Average
4737,5076,Charlie,M,,USA,London,,Laptop,7,1855.53,5,2023-03-31,,Credit Card,Cancelled,1,Poor
1803,3006,,Female,35,USA,Paris,Electronics,Novel,5,269.11,,2021-02-03,8,,Returned,3,Average
8156,4107,,Male,33,Germany,Paris,Food,Laptop,,1254.59,15,2021-04-18,1,Net Banking,Pending,1,Poor
8121,5468,David,Male,42,Canada,London,Food,Phone,2,1690.02,0,2021-08-16,1,Debit Card,,1,Poor
6617,6607,Grace,M,67,Canada,Mumbai,Furniture,Shirt,2,1466.07,10,2021-05-12,8,Cash,Returned,3,Good
14258,4330,Eva,M,33,Germany,Berlin,Books,Shirt,2,393.32,10,2021-12-27,9,Net Banking,Pending,1,Poor
14487,4041,David,,39,India,,Food,Pizza,8,819.42,10,2023-03-09,13,,Delivered,2,Bad
5535,1530,Grace,M,41,India,Toronto,Books,Novel,3,1125.61,0,2021-06-16,3,Credit Card,Returned,1,Bad
4062,1923,Charlie,F,45,France,,Books,Laptop,6,272.12,15,2023-01-19,10,Credit Card,Returned,,
11562,5118,Grace,F,40,,Berlin,Food,Novel,7,524.21,10,2021-12-10,,Debit Card,Cancelled,,
13923,7247,Charlie,Male,38,,Toronto,Food,Phone,6,1320.59,20,2023-05-15,11,Cash,Pending,5,Bad
263,1240,,M,26,India,,Books,Pizza,7,1669.63,15,2021-02-28,3,Net Banking,Delivered,4,Good
14076,6100,Eva,F,19,Canada,Mumbai,Books,Pizza,4,1883.29,10,2021-09-25,11,,,5,Poor
6288,2896,Eva,F,55,Germany,,Clothing,Laptop,8,424.42,15,2022-10-26,2,Credit Card,Pending,1,Bad
14682,4324,Charlie,,45,India,Paris,Clothing,Novel,5,1091.41,10,2021-05-29,8,UPI,Returned,5,Good
8816,6261,Eva,M,43,Germany,London,Books,Chair,1,1275.73,0,2022-07-02,1,UPI,Delivered,5,
9209,1813,,,44,,Berlin,Food,Shirt,4,1437.03,,2022-11-28,7,,Pending,4,Bad
11836,5750,Eva,Female,42,France,Paris,Clothing,Shirt,1,1309.42,20,2023-01-17,6,Debit Card,Returned,3,Average
13169,1782,Eva,,38,Germany,Berlin,Books,Shirt,6,1565.27,5,2021-04-11,14,,Delivered,4,Average
2050,7450,Frank,Female,55,France,London,,Phone,6,806.03,10,2021-07-02,4,Net Banking,Delivered,3,Good
5424,5055,Eva,Female,42,,Paris,Books,,3,1037.77,0,2022-09-14,10,UPI,Pending,4,
14590,1007,Alice,M,55,France,,Furniture,,,332.76,15,2021-04-21,1,Credit Card,Delivered,,Bad
11916,4773,Charlie,Female,63,,,Furniture,Pizza,6,61.42,10,2022-05-05,3,,,1,Excellent
4549,6810,Charlie,Female,28,France,New York,Books,,7,338.25,5,2023-01-31,11,UPI,Pending,2,
3109,5670,Bob,,45,USA,Paris,Books,Chair,4,1419.54,20,2021-03-26,1,,,2,Poor
13472,4139,David,M,66,Canada,New York,Books,Pizza,7,562.26,5,2022-10-07,14,UPI,Delivered,4,
12283,4789,Bob,M,53,,Mumbai,Clothing,Laptop,,1501.37,20,2022-12-08,12,UPI,Cancelled,5,Poor
7159,6007,Eva,Female,21,UK,London,Electronics,Novel,,64.25,5,2021-06-30,8,Credit Card,Cancelled,2,Poor
10249,5051,Eva,,36,Canada,Berlin,Clothing,,1,633.77,15,2023-02-12,14,,Delivered,4,
7401,1517,,,41,Germany,Mumbai,Books,Novel,9,108.56,20,2022-10-18,1,Net Banking,,1,Bad
3171,4190,,,39,Canada,Mumbai,Clothing,Phone,,1512.1,10,2021-01-20,8,Net Banking,,3,Bad
9875,4102,Grace,,65,,Toronto,Electronics,Novel,3,819.15,,2021-05-03,9,Credit Card,,,Good
2256,6637,Alice,Male,42,,Toronto,Electronics,Novel,6,365.64,,2021-05-30,13,Debit Card,Cancelled,2,Average
1155,5578,Alice,Female,25,India,Paris,Electronics,Pizza,9,1150.4,15,2021-07-04,10,Debit Card,Cancelled,1,Average
4500,7350,Alice,Female,68,UK,Paris,,Novel,2,1935.4,15,2021-01-19,7,Cash,,4,Poor
6296,3716,Alice,Female,37,Canada,Toronto,Books,Laptop,3,104.14,,2022-05-30,14,Credit Card,Returned,5,Excellent
6198,1578,Alice,M,18,UK,Toronto,Food,Chair,7,1218.8,0,2021-02-11,3,Credit Card,Returned,4,Excellent
11384,5482,Alice,M,21,Canada,New York,Food,Pizza,,1390.82,15,2022-02-01,9,,Pending,4,Poor
9889,5507,Alice,,29,,New York,Food,Laptop,7,1689.07,10,2021-10-11,13,Credit Card,Cancelled,1,Good
12184,2865,Alice,M,42,,Mumbai,Furniture,Laptop,7,665.84,,2022-09-06,8,Cash,Pending,4,Poor
12916,6489,Grace,F,38,USA,Mumbai,Food,Shirt,9,1308.28,20,2023-03-19,13,Net Banking,Cancelled,4,Bad
12875,2376,Frank,Female,36,Germany,Paris,Books,Chair,5,170.61,5,2022-05-03,6,Cash,Delivered,4,Excellent
1649,7063,Alice,Female,51,,Paris,Books,Shirt,,217.44,5,2021-07-20,6,Cash,,5,Average
5540,6455,Charlie,Male,23,Germany,,Furniture,Novel,7,1439.31,0,2022-11-29,4,UPI,Returned,,
9638,3938,Alice,Male,69,India,,,Laptop,7,915.87,5,2023-01-14,12,Debit Card,,5,Good
4200,1905,David,F,52,USA,Berlin,Books,Shirt,,1010.1,0,2023-01-11,5,Debit Card,Cancelled,5,Bad
12116,6408,Alice,Male,20,Canada,London,,Phone,9,1743.32,0,2021-09-24,2,UPI,Delivered,2,Excellent
8446,6058,Frank,,50,Canada,Berlin,Books,Laptop,7,297.84,15,2021-06-07,7,Credit Card,,1,
11376,1964,Grace,,26,Canada,London,Furniture,Phone,4,379.35,15,2021-10-12,5,UPI,Cancelled,3,Poor
2558,7283,,Female,24,Canada,Mumbai,,Novel,6,786.62,15,2021-04-29,,Credit Card,Cancelled,,Poor
5593,2976,,,58,UK,Paris,,Novel,6,756.07,0,2023-05-22,5,Debit Card,,,Excellent
99,7443,Eva,Male,44,Canada,Berlin,,Chair,2,1122.47,20,2022-07-03,5,Debit Card,Delivered,4,Bad
2201,6132,Frank,F,18,Germany,Toronto,Furniture,Phone,4,875.27,5,2023-01-09,14,Net Banking,Pending,1,Poor
14173,5759,Frank,,57,USA,London,Furniture,,8,588.82,5,2022-05-03,4,UPI,Returned,1,Poor
2962,5920,Eva,Female,35,France,,Books,Novel,1,1705.94,20,2022-10-25,2,,Pending,2,Bad
14208,2887,Alice,Female,52,Germany,Toronto,Furniture,,8,306.76,15,2023-03-20,8,UPI,Cancelled,,Excellent
4974,3447,Grace,Male,34,Canada,Toronto,,Chair,7,24.58,5,2022-07-19,14,,,2,Excellent
4434,1991,Grace,,56,UK,New York,Electronics,Novel,7,293.56,5,2021-10-06,1,,Returned,,Good
11970,6228,Alice,Male,28,France,London,Clothing,Novel,6,961.16,10,2022-08-13,14,UPI,Delivered,5,
2870,4556,Eva,Female,54,,London,Furniture,,5,1174.55,15,2023-04-13,12,Debit Card,,1,Poor
11427,4959,David,F,62,France,Toronto,,,6,314.54,5,2021-10-02,9,Net Banking,Delivered,4,
11984,7292,Bob,,28,Canada,Paris,Furniture,Phone,1,1149.52,20,2022-03-08,8,Cash,Returned,5,Bad
957,6835,Charlie,F,20,France,Berlin,Furniture,Chair,1,77.81,0,2023-04-25,5,Cash,Returned,5,Average
13993,7450,Eva,,30,Canada,Mumbai,,Shirt,3,1241.86,20,2021-08-08,14,,Pending,2,Bad
12260,4604,Alice,Female,69,UK,Berlin,,,5,1059.22,0,2023-02-17,3,Credit Card,Pending,4,Excellent
8353,2083,Charlie,,45,USA,Mumbai,Furniture,Pizza,9,839.46,15,2022-08-26,3,Debit Card,,3,Good
5700,1434,,Female,55,Germany,Toronto,Clothing,Shirt,5,1844.36,20,2022-11-07,8,Debit Card,Delivered,3,Poor
6945,1020,,M,64,USA,,Books,,3,872.9,10,2021-04-15,1,Net Banking,Pending,2,Excellent
4494,3922,Alice,Female,51,Canada,New York,Food,Novel,5,742.12,,2021-02-13,3,Net Banking,Delivered,5,Bad
9493,7525,Bob,Female,45,UK,Toronto,Electronics,Laptop,2,448.71,5,2021-12-06,4,Net Banking,Pending,4,Bad
4912,7388,Bob,,19,India,Toronto,Books,,6,629.39,,2023-01-10,6,Cash,Returned,,Average
3988,2925,Eva,F,63,Canada,Paris,Furniture,Pizza,,442.12,,2022-10-25,7,Debit Card,Pending,1,Poor
9720,2472,Charlie,Female,19,Germany,London,,,7,354.52,10,2022-02-02,5,Cash,Cancelled,3,Average
6016,2099,Frank,,54,Germany,Toronto,Books,,1,834.96,20,2022-01-25,5,Cash,Pending,3,Poor
13704,7841,Grace,Female,33,,Berlin,,Novel,7,121.6,,2022-12-31,10,Net Banking,,1,
13447,3637,Grace,Male,25,Canada,Berlin,Electronics,Chair,8,1265.87,0,2021-06-27,12,Debit Card,Returned,2,Average
1219,1389,Charlie,Male,57,India,Mumbai,Books,Laptop,2,944.93,,2022-03-17,5,Net Banking,Cancelled,1,Average
4497,4413,,Male,28,,,Books,,3,400.88,10,2021-12-06,4,Net Banking,,1,
4736,3615,Frank,Male,62,France,Berlin,,,3,18.2,10,2021-12-13,11,Cash,Pending,2,Excellent
11297,2354,,F,32,Germany,,Furniture,Pizza,1,1148.4,,2021-11-29,5,Debit Card,,1,Excellent
10928,7402,Bob,Female,21,,London,,,9,140.46,0,2023-05-04,7,Cash,Delivered,3,Good
4556,5521,Alice,Male,40,Germany,Mumbai,Clothing,Pizza,8,1964.26,,2023-06-14,,Cash,Delivered,2,Good
9147,6821,Grace,,25,,London,,Pizza,3,973.79,5,2021-02-16,11,Cash,,3,Poor
8051,6125,Frank,Male,33,,Toronto,Food,Laptop,5,1080.25,15,2023-03-12,7,UPI,Delivered,1,Excellent
12758,1005,Frank,M,33,Canada,,Books,Phone,4,1785.98,20,2022-06-09,7,Cash,Returned,4,Good
3447,1190,Eva,M,41,Germany,Mumbai,Clothing,,9,1895.91,15,2022-08-03,10,,Returned,1,Average
1046,1147,David,F,,UK,London,,Laptop,5,1866.13,10,2021-08-27,3,UPI,Returned,1,Good
6894,5500,Bob,M,27,India,Mumbai,Food,Chair,2,887.32,5,2022-02-25,11,Net Banking,Cancelled,5,Poor
1694,5353,Frank,,51,,Paris,Electronics,Laptop,2,443.83,10,2021-10-19,10,Debit Card,,4,Good
14374,7873,,Male,35,Germany,Berlin,Electronics,Laptop,1,1782.95,20,2022-10-29,1,Cash,,5,Poor
14566,4550,,M,,,London,Books,Shirt,5,519.99,,2022-05-29,14,Credit Card,Delivered,1,Poor
3437,7233,Bob,M,33,Canada,,Food,Chair,5,642.64,,2022-04-18,10,,Delivered,4,
8755,5919,,F,53,India,New York,Electronics,Chair,3,233.49,,2022-03-12,6,,Delivered,4,Good
10678,5105,Eva,M,69,France,Toronto,Furniture,Pizza,5,1710.93,20,2022-04-19,2,Credit Card,Pending,1,Average
5896,2110,Alice,Male,68,Germany,Paris,Clothing,Novel,8,1823.99,5,2022-06-08,9,,Delivered,1,Poor
3355,4833,Charlie,Female,25,USA,Paris,Books,Pizza,3,1627.02,20,2021-01-17,5,,,5,Poor
14363,5933,Bob,Male,37,Canada,Toronto,,Chair,4,612.5,0,2021-12-12,14,,Pending,1,Excellent
226,6083,Eva,M,40,USA,London,,Phone,3,1616.39,20,2022-09-29,5,Credit Card,Pending,1,Average
4894,1624,Eva,M,57,Canada,London,Electronics,Chair,6,247.56,,2021-08-19,11,Cash,Pending,1,Poor
14620,5125,Eva,M,31,USA,,,Novel,7,1563.47,10,2021-07-29,,,Delivered,5,Poor
7023,3175,Grace,F,33,USA,New York,Clothing,Novel,7,1884.83,5,2022-04-21,13,Net Banking,Returned,1,Excellent
9152,4149,,,55,Canada,Toronto,Furniture,Novel,2,480.89,20,2023-04-05,5,Debit Card,Returned,3,
5601,7564,Grace,Male,35,UK,London,,,7,1043.68,5,2023-03-09,14,Debit Card,Delivered,1,
12741,2078,Grace,M,57,Canada,Toronto,Books,Novel,1,1223.23,10,2021-05-27,,Debit Card,Returned,1,Bad
11260,4551,Charlie,Female,68,France,New York,Books,Pizza,,903.02,15,2022-11-28,11,Cash,Cancelled,2,Good
7997,3352,Grace,F,47,Germany,London,Electronics,Laptop,,549.28,20,2021-10-01,10,UPI,,4,Excellent
9008,1545,Bob,,53,France,New York,Books,,2,904.09,5,2023-05-20,2,,Pending,5,Poor
12947,6224,Frank,M,53,Canada,Mumbai,Clothing,Pizza,2,1249.76,20,2021-05-01,11,Credit Card,Cancelled,1,
7684,2195,Eva,Male,56,USA,Berlin,Food,,8,829.5,15,2022-03-17,12,Cash,Pending,2,Excellent
4643,6618,Charlie,Female,57,Canada,Berlin,Clothing,Novel,3,1401.63,10,2022-03-27,6,,Cancelled,4,Poor
13504,3069,Grace,F,58,France,London,Furniture,Pizza,5,136.95,15,2022-08-09,13,UPI,Cancelled,1,Poor
11313,4358,Alice,Male,18,France,London,,Pizza,4,1034.53,20,2021-01-17,5,,Delivered,,Good
7680,3438,David,Male,34,UK,,Books,Pizza,5,1789.13,5,2022-01-26,,Debit Card,Returned,4,Poor
8209,1616,Bob,F,45,Canada,Berlin,Furniture,Novel,7,1984.68,10,2023-06-03,,,Pending,5,Good
7340,5244,Charlie,Male,24,,,Furniture,Novel,9,1130.29,,2022-11-12,12,Cash,Delivered,4,Average
9436,4343,David,Female,37,,Berlin,Books,Novel,2,1025.49,,2022-01-19,10,Debit Card,Delivered,4,
2206,2811,David,Female,59,USA,New York,Food,Shirt,8,686.4,,2023-01-31,12,Credit Card,Delivered,2,Bad
10717,7442,Grace,Male,41,India,New York,Clothing,Phone,,449.91,0,2021-02-03,11,Credit Card,Cancelled,2,Good
1070,1171,Charlie,M,,France,Mumbai,Furniture,Laptop,6,492.82,15,2023-05-05,6,Net Banking,Cancelled,3,Good
3445,5142,,Male,18,Canada,,Clothing,,8,58.93,10,2023-02-15,4,Credit Card,Returned,4,Excellent
10758,1625,Frank,M,35,,Mumbai,Furniture,Chair,8,1958.51,5,2023-01-23,2,Credit Card,,2,Bad
14435,6906,Frank,Male,43,France,New York,Books,Shirt,9,390.16,5,2021-01-21,3,,Cancelled,2,Bad
14057,5063,Charlie,,31,USA,Mumbai,Books,Shirt,6,1090.59,20,2021-11-05,13,Credit Card,Returned,1,Average
1061,3254,Charlie,Female,36,,Paris,Books,Shirt,7,105.24,0,2022-03-02,7,Credit Card,,3,
2328,1452,Eva,Male,35,UK,,Books,,2,219.74,20,2022-02-02,11,UPI,,5,
3421,2418,Alice,Female,62,Canada,Toronto,Books,Shirt,1,1593.36,,2021-04-24,8,,Pending,4,Excellent
14833,1753,Frank,F,24,Germany,,Clothing,Pizza,4,1215.21,15,2021-06-18,14,,Delivered,1,Bad
302,4372,Eva,,19,USA,New York,Furniture,,1,252.48,5,2021-10-09,2,UPI,Delivered,,Excellent
12469,7851,,M,24,,Mumbai,,,9,979.32,10,2022-04-28,5,,Pending,5,Excellent
607,6104,David,F,45,Canada,Mumbai,Electronics,Shirt,4,660.83,15,2021-03-25,5,Credit Card,Delivered,3,Good
3171,3723,David,,45,Germany,London,Food,Laptop,1,972.81,5,2021-12-07,7,Debit Card,Pending,1,Good
700,7998,David,F,59,India,London,Electronics,Novel,1,219.95,0,2021-08-16,11,UPI,Cancelled,3,Excellent
5089,7926,Charlie,Female,34,,London,,Chair,4,1785.1,15,2022-11-09,9,UPI,Pending,,Average
9332,6229,,,47,Germany,Berlin,Furniture,,3,1129.0,5,2022-10-03,13,Debit Card,Returned,5,
191,7827,Bob,F,38,France,Toronto,Clothing,Phone,1,1078.89,10,2022-05-26,6,Net Banking,Delivered,,Average
10493,4010,Eva,M,54,UK,Berlin,,Laptop,3,355.6,15,2022-10-08,6,Net Banking,,5,Average
981,3911,Bob,,26,,Berlin,Furniture,Shirt,8,1095.14,20,2022-09-21,3,,Pending,4,Poor
2976,2225,Grace,,53,Canada,New York,Food,Novel,2,1967.49,15,2022-09-26,7,,Returned,5,Poor
6103,1167,Alice,F,69,Canada,London,,,6,245.54,15,2021-11-12,1,Credit Card,Delivered,3,Poor
1185,4685,Alice,Male,39,India,London,Furniture,Shirt,4,1410.45,15,2023-02-03,14,Debit Card,Returned,1,
3328,1085,Eva,M,32,UK,New York,Books,Chair,2,776.32,20,2022-11-22,4,UPI,,5,
3395,2677,David,M,31,Canada,Berlin,Electronics,Shirt,2,1553.9,5,2023-03-04,14,Debit Card,Cancelled,2,Poor
